user_id,reward_redeemed,rewards_redeemed_value
1431016,1,300
555775,1,800
10007,1,3000
1233670,2,0
35937,3,9000
50187,9,2193
1522247,1,300
1512688,1,800
224375,1,100
615553,1,500
1225276,1,2050
98770,1,0
705313,1,0
1392464,1,0
1522173,1,0
1234195,1,800
703723,1,10000
586841,3,1000
1408262,1,0
1165953,3,150
227713,2,0
605477,1,500
660207,1,0
564528,1,0
1074579,1,2050
836925,1,500
558873,1,800
1063995,1,500
942434,1,1000
922383,1,5000
833405,3,2250
1124556,1,0
1133709,1,700
442222,4,10000
558754,2,800
1477594,1,500
560704,1,0
576748,2,1500
1409478,1,0
829902,1,0
1433782,1,50
238381,1,0
1067449,1,600
1470797,7,2100
1496675,1,300
1006191,1,800
794863,1,1300
1401564,1,1300
121254,3,12000
1079729,1,1000
1481680,1,50
861717,2,2300
135982,1,3000
1391689,2,899
1521812,1,500
1498934,1,1000
105716,1,4000
134157,2,2000
428318,2,1099
1142358,1,50
740133,1,1250
1521689,1,300
343971,1,4500
963687,1,2050
1508884,1,0
989425,1,2500
995524,2,1600
1190528,1,2050
425038,1,800
942733,2,600
1379261,1,800
516297,2,1800
131574,1,1000
983706,1,1000
1381488,4,297
439258,1,2050
991447,1,1250
992412,1,2050
1112755,1,0
1366848,1,2500
1316627,1,300
1033070,1,800
103944,1,1800
29692,1,1500
156788,1,1000
1224829,1,2050
739763,1,500
189527,1,800
838127,1,500
1055353,1,300
1235783,1,500
1499573,1,800
156448,1,0
1001635,2,2000
1428916,1,800
812521,1,800
1357471,2,1800
839773,1,800
1094832,1,50
1456148,1,0
1494185,2,198
1382221,1,50
47178,1,2050
1456610,1,2050
1396799,1,100
1513149,1,0
1121817,1,300
40115,1,170
1329387,1,0
828044,1,1250
547736,2,1000
1414883,1,50
940839,1,800
1044349,1,800
747534,1,0
223981,1,500
546457,2,1300
1128315,1,300
576265,1,4000
722105,1,1000
1336150,3,500
617386,1,500
1073009,1,1300
1192693,1,0
1411952,1,0
584364,1,500
685996,1,300
742046,1,1700
564911,2,0
1520868,1,1000
1507563,2,1100
1179755,1,50
1325589,1,0
953295,1,500
101576,1,4999
1406782,2,1000
736720,1,5000
1234095,1,0
1009394,1,1000
738923,1,300
682985,1,500
1174082,1,800
1490501,1,250
856036,1,1000
1408168,1,1000
1368440,1,1000
1518710,1,0
1379448,1,0
962546,2,2000
656938,1,1000
688896,1,500
708704,1,1000
303103,2,20000
154643,1,3000
723401,1,1250
1403546,1,0
645517,1,0
933306,1,0
791509,1,0
1503653,1,0
553392,2,2300
262906,1,1250
1154764,3,800
102249,5,4700
1171991,1,170
1104682,1,1200
644613,1,500
972468,1,800
1316395,1,0
514504,1,0
106662,1,950
944980,1,300
1235047,1,0
1178671,2,150
248377,1,5000
839976,1,1250
538675,1,2050
970871,2,500
1174401,1,2050
580650,1,500
634526,1,500
1579,1,1800
1221381,1,300
651176,1,0
539547,1,0
583806,1,0
737350,1,2050
1013198,1,2050
1189528,1,0
1500446,1,0
949977,1,0
808853,1,10000
1028365,1,250
635889,1,800
1515233,1,0
917150,1,0
1234066,8,11150
674577,1,800
1020183,1,1700
1409470,1,0
1231615,2,600
1363449,1,2050
1500378,1,50
854355,1,99
102840,1,0
1123519,1,300
780093,1,500
105421,1,2000
820627,1,0
195989,1,0
806604,1,800
343359,2,0
1489635,3,2400
1415026,1,0
1124151,1,800
718209,1,1000
1346985,1,30
559106,1,800
551729,1,800
34526,1,300
1428771,1,50
583076,1,500
710995,1,0
650661,1,0
1358047,1,0
626944,3,2100
581906,1,1200
915253,1,1000
1018774,1,1300
1505147,1,0
1053998,1,800
372595,4,0
1518524,1,250
218685,2,0
1089569,2,2000
837201,1,0
1517322,1,0
1390376,1,60
656863,4,2900
637824,1,500
605829,2,1000
1501176,1,0
1415861,1,0
1442729,1,5000
575037,1,500
617725,1,0
1412336,1,4000
1079390,1,1500
964267,2,500
1383989,1,500
823401,1,0
837982,1,1200
1014100,1,300
454696,2,3200
430185,1,2050
42819,2,198
1003731,1,2050
862394,2,1500
1184287,3,2400
354428,2,1500
265146,1,800
359358,1,8000
1142942,1,1000
685195,2,3350
454497,2,2000
238486,2,1600
995288,2,4100
807013,1,2050
649695,1,1000
1224779,2,100
807800,1,2050
921533,1,2050
120008,1,8000
832000,1,800
210051,1,4500
434885,2,4100
1064751,1,0
984702,1,0
1519209,1,800
1116820,1,800
808228,1,800
848966,1,1300
81353,3,2400
246875,2,500
1519111,1,99
1044348,2,2850
1414027,1,0
715266,3,900
1477130,2,0
200377,1,1300
850863,2,1300
723678,1,1250
782883,2,600
498991,1,100
1066641,1,300
469831,1,200
964397,1,0
933343,2,200
556936,1,800
1453480,1,50
1323481,1,3000
1512718,1,0
553516,1,0
159859,2,800
434837,3,297
565076,6,594
639151,1,2050
1137236,1,50
208388,1,2500
1185404,4,4000
56807,6,4699
555247,1,800
804410,1,500
668875,1,2000
1134511,1,50
521452,1,1000
735856,2,4100
633699,1,1000
538753,2,1600
254686,2,0
624578,3,3000
1103335,1,100
587516,1,500
974995,1,0
541790,2,1000
656204,2,800
903014,2,0
238402,2,3600
976567,1,2050
1390708,1,2500
1132459,1,2050
1378454,1,2050
585419,1,500
1329715,1,0
644561,1,800
594921,1,0
798479,1,0
53817,1,99
633206,2,2000
1106878,1,50
1005380,1,800
506462,1,2500
660819,1,0
1358530,2,750
652151,1,300
969607,1,500
80153,1,0
1119238,1,300
53549,1,300
1415676,1,0
688368,1,1500
1320858,1,2050
1192397,1,2050
742605,1,0
1096451,2,150
997422,1,1300
1003241,3,10700
1064256,1,2050
858176,4,2750
1121569,1,0
566056,1,3000
1517776,1,0
18629,2,4000
319970,1,0
572879,1,800
1412991,1,100
681743,1,800
1447065,1,1300
810661,1,800
1184066,1,800
718586,1,800
586732,2,1000
615765,1,0
1124813,1,0
1113572,1,800
645639,1,800
721445,1,0
617182,1,800
867433,1,0
1347863,1,0
1404854,1,0
953333,1,0
813197,2,0
133608,1,10000
646101,2,1300
660080,1,0
538747,2,1800
622592,2,0
954928,1,500
562231,1,800
642300,1,0
1215200,8,5150
1077791,2,800
587161,3,2300
615821,1,800
818721,1,800
1370722,2,6800
1407963,1,0
380764,1,0
342765,3,3000
1117764,2,1600
619745,1,800
1125978,1,2050
117249,1,500
934031,1,1300
586776,2,800
1231183,1,2250
1412703,2,800
54679,3,5250
1318923,2,600
639062,1,800
1189719,1,0
55687,1,2000
363994,1,300
1505015,1,0
581839,2,160
809647,2,500
605341,1,500
149425,1,2999
68849,1,0
1513258,1,0
1497632,1,0
619504,3,2100
1402383,1,0
1444826,2,1600
360859,1,750
452147,1,1000
720437,1,2000
1516417,1,300
1317743,1,0
617260,1,0
781752,1,0
950907,1,1500
953374,1,1000
539620,1,0
1497569,1,0
656682,1,500
1504943,1,0
1357663,1,0
19464,3,0
1515691,1,0
1030050,1,3500
1477098,1,800
696071,1,2500
990674,1,1500
43712,1,1000
518721,1,8000
639163,4,20000
133935,1,2500
445831,1,2050
1163668,1,1300
741536,1,2050
997889,1,300
849135,2,800
123544,1,8000
32987,1,2050
506721,1,2050
1217227,1,50
587453,1,2400
1027196,5,495
1226478,2,100
1029200,1,2000
1397172,1,50
845643,2,4100
1121122,1,0
85932,1,1000
783532,2,0
1398019,1,0
308130,1,800
127360,1,4000
922269,2,4100
823865,1,500
1080709,1,500
973935,1,800
152172,1,4000
868013,1,2000
431464,1,1300
1362065,2,1099
1469469,1,500
995333,1,2050
1093395,1,300
933629,1,2000
351736,1,1000
24685,2,1800
1354822,1,300
364154,1,300
1158157,1,0
1414995,1,1500
655977,2,4100
796206,1,800
533720,1,1800
1113840,1,800
1503969,1,0
1393631,1,5000
1113876,1,0
439194,1,1000
1224497,1,50
654618,1,4000
1102388,1,0
1003293,1,800
1003754,1,500
781836,2,1300
798812,1,2050
150647,1,900
640360,1,2050
652239,1,0
1405613,1,1500
961267,2,2900
203035,2,3500
915257,1,1500
104675,1,700
660416,1,0
590637,1,1500
741684,1,2050
787643,1,500
1127385,2,500
556515,3,6800
111653,1,800
1516235,1,500
851167,1,1300
1010916,2,2000
629145,2,1100
1345541,1,2050
1404961,1,0
1089356,1,2050
1087832,1,300
441428,2,1000
552379,1,500
432971,1,2000
1498906,1,0
425037,1,4500
1511365,1,0
1318807,2,1600
1078317,3,0
615747,1,2050
865821,1,2050
1410614,1,100
1229706,1,800
1505498,1,800
583703,2,1600
1508380,2,198
1395668,1,0
865414,1,500
57883,1,5000
105077,1,4999
940384,1,0
719718,1,800
1468349,1,0
1189162,1,300
739745,2,1000
103679,1,950
734711,1,500
1483377,1,500
991959,4,2198
422091,1,15000
1232342,1,0
1320125,4,7450
1400565,1,0
687882,1,800
596826,2,800
587696,1,500
442203,1,300
1123161,2,1300
134217,1,100
1512995,1,0
433833,1,0
902782,1,5000
147593,2,600
738801,1,500
719492,2,1220
425704,1,1500
634018,1,2050
690591,1,0
1223286,2,0
1231692,1,0
741018,2,0
1320865,3,2400
552209,3,1800
1101470,1,0
833563,1,500
1505272,1,0
448381,1,950
1393787,1,0
1505261,1,0
28630,1,280
100493,1,2000
808041,1,500
1437386,2,1600
1497571,1,0
1127755,1,0
827665,1,99
448239,1,150
82856,4,8000
1335574,1,100
1407982,1,800
706549,4,8000
936802,1,0
546303,1,0
564929,1,0
833083,2,500
780293,1,0
657676,1,500
953544,1,0
832055,1,250
660699,1,500
916325,1,1000
241117,2,20000
223978,3,2100
823812,2,0
557718,2,1600
797582,1,1000
1442367,1,500
799733,1,1800
818727,1,500
1070928,1,2050
930138,1,800
849515,1,800
1497577,1,0
1019747,1,0
645208,1,500
673086,1,500
1400115,2,4000
1330085,2,200
1095233,1,300
633554,1,1700
156533,1,1200
720796,1,1000
1161407,3,2800
1019084,1,300
915156,1,0
1128781,2,0
1439759,2,1600
1140147,1,1250
674711,1,2050
1397018,2,1600
121702,2,14000
90867,1,800
1423222,1,50
435351,2,3200
704729,1,5000
1403792,1,300
1135172,1,0
1454151,2,3350
732804,1,2050
558300,1,1500
178087,1,4000
1190748,1,800
707379,1,2050
84069,1,4500
986262,1,800
432244,1,800
842915,1,2050
112689,1,1000
684041,1,800
976409,1,0
1321923,2,3500
931120,1,2050
1091014,1,1500
333977,4,4700
1338177,1,300
839641,1,2050
23011,1,3000
1444541,1,50
52398,1,4500
476457,2,4100
1510667,2,899
991001,3,3300
996196,3,13500
430525,2,5000
585894,1,0
555015,1,1700
1086761,1,0
1076108,1,800
995684,1,0
430487,4,1798
206363,1,30
582485,1,0
1505302,2,198
1045880,1,2050
1058433,3,2400
1397254,1,300
502645,1,1500
538176,1,2050
430167,1,800
484745,1,2250
359999,3,2399
695919,1,5000
1110172,1,300
352304,2,10000
713249,1,0
343939,1,0
984786,1,800
1155941,1,50
1368721,1,0
1036676,3,297
810141,1,0
1341716,1,1300
903728,1,2050
1409237,1,0
831132,1,2050
445280,1,1500
1392086,1,1000
158494,1,1200
1319484,1,50
30055,1,1200
359145,3,15000
818843,2,1600
1316215,1,0
742336,1,1300
252423,1,0
1504290,2,198
816634,2,1600
1343138,1,2050
1012875,1,2050
1392560,1,0
1444283,2,2000
1142877,1,800
1348064,1,300
934659,1,880
1189955,1,300
448275,1,1000
816344,1,0
933925,1,30
657010,1,800
707532,1,0
779048,1,0
919660,2,1000
413546,1,1000
917180,1,500
1513054,1,99
1449850,1,500
1070411,1,70
1500551,1,0
1077473,1,50
978465,1,1000
1058105,1,2050
589658,1,500
1218791,1,2050
501053,1,100
1483218,1,2000
905465,1,2050
1393176,3,4150
1402057,1,0
1174809,5,9500
151705,1,2000
554014,2,1600
1096898,1,300
738422,2,500
354004,1,1000
1167809,2,1800
975984,1,1700
564020,2,800
188150,1,0
914724,1,1300
617868,2,1000
863248,1,2050
798859,1,100
969610,3,1400
1490540,1,99
991580,1,800
1223997,1,0
556473,1,500
824416,1,100
659442,1,2050
666145,1,800
1422288,3,6000
1082106,1,300
1386778,1,1250
904805,2,1600
806343,1,25000
1352143,1,200
1177316,1,2050
1121454,1,0
766972,1,0
1122452,1,2050
969715,1,300
1036020,2,4100
649283,1,4500
1490046,1,300
1089823,1,1300
976562,2,198
1045921,1,300
1406953,1,2050
428080,1,800
617035,1,800
1398583,1,0
546699,1,800
1383308,3,135
862462,1,1300
342329,1,500
1511951,2,170
1336351,1,300
979775,1,0
1402342,1,50
628391,1,500
1159882,2,1600
597228,1,800
38178,1,800
952882,1,2050
1506145,1,500
1457000,1,100
1489146,1,500
1032051,1,300
546904,1,1000
22849,1,0
561215,2,1600
625287,1,300
236938,1,0
652090,2,4100
1354780,2,150
105207,1,10000
54983,2,2300
617460,1,4000
376565,1,0
830811,3,0
999630,1,300
96929,1,0
121019,2,1600
330934,1,0
739870,1,800
651619,1,5000
1499168,2,2000
119433,1,2050
1229298,2,1300
938813,1,2050
645264,1,500
17910,5,55000
560229,1,800
1349762,1,100
143474,1,800
651677,2,600
539793,1,500
537476,1,800
833586,1,300
1446814,1,500
589905,1,800
1467698,1,2050
1384808,1,500
336088,1,4500
575995,1,2250
228011,1,500
1473484,1,50
837112,1,1000
1233653,1,0
124578,2,7998
251557,1,100
603600,2,1600
855525,1,1000
104126,1,2500
907753,1,0
556623,2,6000
444140,1,0
245469,1,10000
1511102,1,1500
177853,1,700
1389882,1,800
344929,1,1700
82760,3,2400
1019185,1,2050
715914,1,3200
989094,2,800
1423972,1,0
731512,1,300
331267,1,8000
1112097,3,200
1479058,1,300
867524,1,1300
99673,1,0
1115986,1,500
851083,2,1500
1369779,1,1300
942614,1,300
992574,3,1899
57749,1,1500
671128,1,2000
216865,1,0
38301,2,198
950065,1,800
1115942,1,0
1144982,2,2500
521571,1,1500
1167018,1,300
825095,1,2000
1450512,3,1699
1112410,1,0
951961,1,2050
984981,1,2050
1162820,1,0
845721,1,1000
920734,2,1600
904030,1,1500
719222,1,0
331426,1,2500
436017,1,2050
634957,1,1000
516351,1,800
1006664,1,1300
810638,1,0
671620,1,1000
654861,1,0
1030317,1,2050
1070168,1,100
733641,1,0
800191,1,600
1373386,3,8000
1058278,1,800
1139497,1,2050
255238,2,10500
1400563,1,300
1406522,2,2500
930741,1,1000
1232772,1,0
1059473,1,3200
597884,1,500
251964,1,0
1449394,1,800
783085,1,500
1356828,1,300
940981,1,2050
1506722,1,99
645618,1,800
479742,1,2250
1377311,1,0
1445204,1,1000
659395,1,0
838465,1,0
600866,1,500
1504970,1,0
378767,1,9000
1087803,1,800
937004,1,800
637161,3,3000
100716,1,2000
927569,2,1600
1224508,1,50
619103,1,50
577658,1,800
1492394,1,0
445434,2,8000
651568,4,1798
1420193,2,4100
118694,1,0
123434,1,2700
1348483,7,2496
962310,2,1600
636917,2,0
1494236,1,0
976772,1,99
90552,1,4500
744322,1,0
1109854,1,1000
1102273,2,2500
720579,1,1000
953372,1,200
707246,1,0
946685,1,1250
587189,1,0
537562,1,800
1407889,1,0
1484476,1,100
1413465,2,599
1325482,1,1300
542054,1,500
424498,1,2050
720968,1,0
238195,1,1500
504446,1,4500
1222898,1,200
203218,1,800
1456166,1,50
1029091,1,1000
355592,2,10000
782271,1,0
1062591,1,800
555156,1,0
1101610,1,1250
1415922,1,100
855639,2,10000
807112,1,0
1362764,1,2050
743932,2,0
376868,1,0
1475357,1,500
519228,1,1000
403820,3,0
742181,1,300
1191753,1,0
109010,1,5000
695557,1,1700
1493966,1,0
606175,2,350
658332,1,800
181882,1,15000
370285,1,11000
179971,1,5000
522445,1,500
694183,1,1000
1217668,1,800
1363058,1,800
30032,2,3200
1228935,1,0
1319354,1,2050
799372,1,800
929352,1,2050
723074,1,500
829904,1,500
780897,1,0
355528,2,10000
1234647,1,0
181285,1,5000
1429509,1,1000
1176801,1,800
862169,2,899
740792,1,5000
242039,1,5000
826820,1,1000
1500258,1,0
1503348,1,0
506210,1,1500
419427,1,300
209000,1,1500
1424032,1,100
545025,1,99
355614,3,75000
993300,2,750
91016,1,0
691610,1,800
354711,3,7500
330213,4,2198
1061093,1,800
621618,1,800
910372,1,600
696256,1,500
1368858,1,99
520364,1,1300
647088,2,0
625755,2,1300
1020813,1,800
582080,1,500
537108,2,1600
1336711,1,800
687449,1,0
81042,1,4500
973755,2,1000
649226,1,0
1234026,1,100
1054527,1,1300
1234277,1,0
556444,1,800
358921,1,750
1233109,1,100
1469935,1,800
838543,1,500
640363,1,0
1223240,1,1000
1011301,1,800
579040,1,800
1183440,2,250
1500337,1,0
1019853,3,6150
1358550,1,250
1498757,1,500
1083232,1,300
1077517,1,0
981799,1,750
1399398,1,0
357225,1,800
106768,1,1000
1464953,1,1000
655070,1,800
808410,3,297
89239,3,300
54007,1,1500
1320528,1,2500
553480,3,2400
551623,1,0
432062,3,0
1505010,1,0
957859,2,300
916303,1,250
713320,2,3000
831678,2,1500
637788,2,0
849916,1,2000
1378156,2,0
740337,1,0
637965,1,500
576073,1,500
993243,1,0
564634,1,0
258937,2,200
1027538,1,500
1222644,2,0
515098,1,1700
522555,1,2050
1338868,1,2050
1167062,1,1000
79732,2,198
342638,1,2500
435590,1,1000
1110124,1,1000
809511,1,800
152423,1,4000
542194,1,1700
976752,1,2050
1500404,1,500
363087,1,300
422755,1,800
940798,1,1700
1117415,1,1500
101196,3,2850
479608,1,2250
1097755,1,2050
148993,2,950
99645,2,3200
654967,1,0
604931,1,1500
748927,1,1300
36495,1,4500
1180727,1,0
589955,2,2850
698450,1,1000
523709,1,100
135659,1,8000
1102505,2,1099
10788,1,800
123440,2,4500
82694,1,8000
1494195,1,0
44607,1,8000
1379786,1,1700
421495,2,3400
414220,1,0
56863,1,2000
1066303,1,2050
1400785,1,300
30987,3,2099
124356,3,2400
435596,1,1700
982960,1,2050
567039,1,1500
132464,2,2000
516932,1,1500
123610,2,6500
1061375,1,1500
56929,3,3000
1359122,1,500
1160895,1,50
797330,2,1600
1030806,1,10000
1323456,1,500
838161,1,100
195298,2,1000
619518,2,2850
525451,1,10000
1499923,1,0
1112582,1,1000
1503461,2,198
1138552,1,300
692222,1,2050
1428664,1,50
1388806,1,0
564801,4,6000
447126,1,0
792721,1,0
963807,2,1500
1325839,1,2000
812346,2,100
1187434,1,50
575608,1,1300
126420,1,10000
93990,1,0
779062,2,1000
914209,1,0
1232251,1,400
1169724,2,4500
1219764,1,0
808991,3,3000
115784,1,0
695729,1,1000
722500,1,800
1381395,14,10450
1344597,1,1800
39106,2,2050
1479010,1,1200
504229,1,1500
142290,2,10000
700486,1,300
539126,1,800
42751,1,0
570103,1,1700
641317,1,0
1474623,1,300
202911,1,3000
1126751,1,800
1230170,1,0
1180444,1,50
1179969,1,1500
1096408,1,800
650151,1,500
1011467,1,1500
1075172,1,800
960387,1,300
1316198,1,0
1496560,1,50
443508,1,1500
1043501,1,2050
1388653,1,50
660028,1,0
158555,1,2050
1351511,1,150
418379,1,800
1001024,1,0
576499,4,4000
1134430,1,1000
1179648,1,0
545621,1,0
930266,1,0
988220,1,300
615842,1,800
1085878,1,1000
658310,1,0
575673,2,800
551908,1,800
136618,3,3600
421253,1,2400
703119,1,500
705837,1,500
539504,1,800
577193,1,500
1352773,1,1000
828848,1,1500
557254,2,0
916800,4,3500
1496148,1,50
562415,1,0
1506026,1,1000
103742,3,6150
809612,1,0
819040,1,2050
1109081,3,3000
557685,1,800
566965,1,800
399504,7,10300
1189206,1,0
628619,1,1000
1233817,1,0
943988,1,100
14807,1,10000
782330,1,1300
1222951,2,0
1428714,1,300
115482,1,6000
520318,1,1000
1234186,1,0
564576,1,500
902428,2,1600
1402449,3,1000
1357847,1,200
246803,1,300
807097,1,0
549960,1,800
1353002,1,300
756376,1,1500
1389225,1,1300
1495171,1,99
729703,1,0
649473,1,0
1495856,1,0
819218,1,800
642583,1,800
601835,1,500
907495,1,2050
672776,1,150
667666,1,4000
1156365,2,2850
629589,1,500
1158862,1,2050
1399054,1,8000
964557,1,1500
325205,1,0
615461,1,800
588925,3,12000
1380595,1,100
667915,1,1000
549424,1,800
1476647,1,300
538553,1,500
1478004,1,99
442176,1,0
1133987,2,4100
1426093,1,50
248386,1,4000
703901,2,800
1439896,1,50
538765,1,800
1500300,1,99
854446,1,500
1017916,2,3000
102277,2,2700
1186203,1,800
683892,1,0
700507,2,1099
562672,2,8000
1126788,1,50
959753,2,1500
805077,1,2050
1223609,1,0
725539,1,2050
221744,1,4000
156116,2,8500
184668,1,10000
549407,3,2600
688150,3,2100
566214,2,1300
717309,1,500
1110966,1,1000
1131087,1,2000
1406718,1,200
1500162,1,0
713705,1,800
637778,2,800
1503032,1,500
1226048,1,0
817931,1,0
1357675,1,0
363226,2,2400
656156,2,6000
1125454,5,4000
1060026,1,2050
1232390,1,2050
851071,2,6000
89966,2,1800
974261,1,1000
1496390,1,300
1090982,3,550
735107,2,600
1440981,3,13500
164471,4,2950
1224686,1,800
422289,1,0
1461623,2,198
939402,1,500
1129138,1,1200
156176,2,1600
209911,1,6000
1316352,2,100
958671,1,800
98131,2,6000
136770,1,1200
245739,3,498
685938,1,2050
1447113,1,300
725575,1,1000
1429927,1,800
949339,1,0
747020,1,5000
158600,2,0
156345,1,1400
741757,2,1300
1045692,1,2050
443972,1,300
1128325,1,1000
189632,1,6000
1399570,1,0
623446,1,800
1172883,1,2050
902673,1,1000
974062,5,18000
362942,1,2500
1108056,1,100
97716,1,4000
129854,4,7000
1504215,1,4999
119455,2,198
1431998,1,800
354361,3,4400
641841,2,4000
835354,1,500
81008,1,1000
632478,2,1600
1028022,1,800
545435,2,1300
982629,3,1600
605924,1,2500
792886,2,0
965455,1,1000
1160142,1,50
1388570,1,0
1232640,1,0
1403310,1,0
1352930,1,1800
836305,19,19000
811645,1,500
790808,4,6800
660783,2,3350
1355579,1,1250
562900,1,500
1122992,1,0
1384979,1,800
363044,1,800
330625,1,300
1496839,1,300
710741,2,1000
1155146,1,0
1154995,2,3350
541833,1,800
1433128,1,2000
556180,1,500
1017313,1,3000
635435,1,500
149729,2,1000
555106,1,0
570601,9,7200
1400884,1,0
1113174,1,1000
825295,1,800
162676,1,1700
859341,2,2350
672787,1,3000
666979,1,1000
1350809,1,800
1429981,1,2050
902505,1,1000
1330291,1,50
1480815,1,0
996838,1,0
42196,2,7000
921511,1,0
1101166,2,100
1484029,1,800
1234973,1,50
538537,1,0
60242,1,2000
519223,1,2050
699934,1,0
448406,1,2900
829767,1,800
1365575,1,2000
356510,2,0
1397878,1,0
1119774,1,100
1229761,1,0
550167,1,800
203055,1,800
598237,1,800
119466,3,7000
199232,1,0
1492434,1,250
625694,1,500
1076224,1,2050
1435077,2,198
249653,1,2050
336249,1,1300
1393065,1,0
120733,1,800
827714,2,15000
350959,1,99
1350405,1,0
1185655,1,300
598963,1,500
557666,1,500
701567,1,0
718376,1,500
646757,2,5500
960084,1,1000
101147,2,5000
443306,1,1700
1141446,1,2050
645104,2,0
1495667,1,0
1322603,3,2600
907433,1,2050
525604,1,10000
540862,2,1600
54633,1,0
570697,2,1300
25337,1,150
1500125,1,50
527344,1,3000
156721,1,4999
838835,2,500
250288,8,1400
651246,1,0
552703,1,0
437745,1,800
60078,1,0
1232127,1,0
1057562,2,7500
1500635,1,0
1502834,1,1000
537396,2,1000
541083,2,800
632540,1,800
585231,1,800
1223123,1,0
982004,1,100
583729,1,800
1081665,2,1400
1225099,1,0
110910,1,500
1220547,1,250
1108092,1,50
1231233,2,800
1128290,1,2050
1501078,1,0
864742,1,800
1497709,1,0
37687,1,1500
662415,1,500
517373,1,0
1445794,1,50
244800,1,10000
555786,2,1300
110923,1,0
1077139,1,0
1430213,1,700
657310,2,10000
135903,1,0
698580,1,800
56840,1,1500
160497,1,2500
54357,1,1000
977002,2,0
95456,1,0
1231610,1,1000
1234376,1,300
740230,1,2050
647731,6,3297
1056547,1,2050
961776,1,2050
1431857,1,500
855156,1,4000
143379,1,30
446043,1,30
1420638,1,0
935137,7,8350
1000325,1,1500
972001,1,0
937986,1,1000
1432562,3,1400
333553,1,800
707477,2,4100
1163442,2,1600
503142,1,2050
855898,1,4000
906963,1,2050
1451165,1,100
920313,1,2050
1139327,1,50
930624,1,800
1086003,1,2050
427637,1,4000
1230918,1,1000
1169930,1,5000
1035367,2,4100
1219865,1,0
175215,1,750
1487374,1,800
547511,1,1700
1484082,1,0
913534,1,1500
36933,1,0
1230443,1,300
1158790,1,2050
699136,1,2050
1365518,2,100
528018,1,4000
835813,1,1000
1155451,2,1000
1400267,1,0
534765,1,3500
1403477,1,0
134724,1,4999
214738,8,1350
703024,1,300
1155497,1,500
850769,1,800
1348704,1,800
993685,2,1500
1005111,2,4100
1328635,2,600
539563,1,500
559934,1,500
748240,2,1000
1447396,1,50
1094840,1,0
1027057,1,2050
802240,1,1500
41825,1,500
712799,1,2050
159182,1,7000
226377,2,1000
1425002,1,1300
553532,1,800
1178048,1,2000
821648,3,4500
967948,1,500
95361,1,2000
545108,3,1600
1430740,2,216
1134798,1,800
1231408,1,2050
552327,1,800
1188493,1,800
203665,1,100
699228,1,1000
1001285,1,0
541389,2,1300
346335,1,2050
1483696,1,0
862464,1,1500
1177127,1,500
554975,2,1600
636736,1,500
111938,3,3300
999933,1,0
904892,2,500
1014215,1,6000
1191812,2,0
1399942,1,0
1104580,1,800
1181598,1,300
539116,2,1600
1231942,1,300
527004,2,0
598269,1,800
1386935,1,0
418119,1,1000
1077217,2,600
1390356,1,0
1233332,1,1250
541284,1,500
589869,1,500
558959,1,800
911709,1,0
342026,1,0
617205,1,1500
684705,1,1500
1497729,1,0
730848,3,2400
713154,4,6000
1391437,1,0
1486034,1,0
661730,3,700
1500852,1,300
581960,1,800
856074,1,4000
1389413,1,300
836407,1,800
43910,1,6000
1057514,1,2050
1492430,1,1000
1101420,1,0
732779,1,1999
705566,1,10000
719445,1,0
1471536,1,100
918952,1,200
1065962,1,1300
1015711,4,2000
554164,2,1300
946748,1,400
671514,3,500
101261,1,0
688303,2,550
557756,1,500
1383868,1,0
1496640,1,300
1316665,3,2800
625549,1,800
1140690,1,800
135399,1,4000
356246,1,0
1425008,1,0
636552,1,500
1225375,2,2350
1228917,2,100
1392902,1,0
666290,2,1000
1188200,1,0
214487,3,1000
1455056,1,300
1124069,2,800
101112,1,900
550345,2,1000
596121,1,1000
615774,1,800
1336436,1,50
963202,2,1000
516276,2,1600
613762,1,2000
574930,1,800
1354479,1,100
1071838,1,250
1390135,1,0
344634,1,2050
984574,2,1600
253258,1,2050
424521,1,2400
1500028,1,800
1078115,1,2050
682709,1,2050
51047,3,1699
1346770,1,1000
781077,2,4100
939728,1,1500
927620,1,1500
1476950,1,0
124987,1,0
1133466,1,0
1325569,1,800
1025846,1,1500
857994,2,800
1390998,1,1300
209806,1,2050
103843,1,4000
643457,1,0
720786,2,800
1367603,2,2350
1397657,1,0
427593,1,4000
693896,1,2050
984738,2,2350
785529,1,1300
1078484,2,2430
1499615,1,300
1347912,1,1700
300613,1,2050
998044,1,2050
432309,1,800
786343,1,300
938060,1,800
903640,1,0
1123235,1,0
1115901,1,2050
757775,3,90
55348,2,13000
650137,2,2000
839672,1,800
748747,1,1000
596283,1,1500
687582,1,4500
1387249,1,800
111042,1,50
1123307,1,100
647505,3,1600
1392056,1,800
1535655,1,0
599615,1,0
1015126,1,800
186402,1,1700
1066446,1,1000
89205,4,80
1227523,1,30
785456,1,0
1476758,7,1094
1492909,1,0
830132,2,1250
135094,1,1200
1476987,1,30
844784,1,150
554004,2,1000
169247,1,1500
362543,1,800
659311,2,1000
639882,2,1300
1496180,1,800
748226,1,25
1223792,1,0
102239,1,9999
1223831,1,0
734438,1,0
1397904,1,0
1405620,1,5000
562599,5,5000
1128771,1,2050
668094,1,1000
84078,1,800
534823,1,1000
700934,1,1250
748825,1,1250
633016,1,500
119425,1,6000
710508,1,0
200546,2,1099
